Order ID,Customer ID,Category,Sales,Quantity,Discount,Profit,Region,Order Date,Ship Mode,Sub-Category
ORD-1325,CUST-3719,Technology,907.97,1,0.3,36.88,Central,2023-04-20,First Class,Copiers
ORD-1326,CUST-7506,Furniture,991.62,1,0.05,199.79,East,2023-07-06,Second Class,Tables
ORD-1327,CUST-4741,Office Supplies,216.23,4,0.27,90.31,South,2022-12-10,Second Class,Labels
ORD-1328,CUST-4998,Technology,361.88,6,0.35,186.55,Central,2023-09-20,First Class,Accessories
ORD-1329,CUST-3403,Office Supplies,672.53,9,0.4,-33.66,Central,2022-05-16,Second Class,Paper
ORD-1330,CUST-9780,Furniture,488.96,1,0.31,215.71,South,2022-10-04,Same Day,Tables
ORD-1331,CUST-1294,Office Supplies,424.21,1,0.08,-62.71,Central,2023-06-17,Same Day,Labels
ORD-1332,CUST-6343,Technology,364.23,5,0.36,73.05,West,2022-01-31,Same Day,Copiers
ORD-1333,CUST-2136,Technology,597.84,5,0.34,-93.0,Central,2022-09-04,Second Class,Machines
ORD-1334,CUST-3064,Office Supplies,579.84,5,0.01,37.76,West,2023-02-15,Second Class,Paper
ORD-1335,CUST-8009,Furniture,169.84,6,0.21,-40.91,East,2022-01-27,Standard Class,Chairs
ORD-1336,CUST-5543,Office Supplies,477.02,8,0.17,-66.65,East,2022-03-14,Standard Class,Labels
ORD-1337,CUST-2007,Furniture,557.94,3,0.33,283.49,West,2022-04-07,Standard Class,Chairs
ORD-1338,CUST-6445,Office Supplies,574.58,9,0.11,-119.96,West,2023-11-04,Second Class,Labels
ORD-1339,CUST-6352,Technology,218.01,1,0.3,193.66,South,2022-12-12,Standard Class,Machines
ORD-1340,CUST-2435,Furniture,744.85,4,0.46,292.08,West,2023-04-21,Same Day,Tables
ORD-1341,CUST-1571,Furniture,34.95,9,0.4,-190.05,West,2022-10-27,Second Class,Bookcases
ORD-1342,CUST-3382,Furniture,361.28,8,0.46,149.51,Central,2022-10-26,First Class,Bookcases
ORD-1343,CUST-6084,Technology,782.41,9,0.49,-73.54,South,2022-10-14,Second Class,Accessories
ORD-1344,CUST-1277,Office Supplies,568.25,1,0.01,-179.76,West,2023-03-25,Standard Class,Labels
ORD-1345,CUST-8059,Technology,268.55,9,0.31,1.44,West,2022-07-31,Second Class,Copiers
ORD-1346,CUST-2887,Furniture,698.0,3,0.21,267.61,West,2022-03-17,Standard Class,Bookcases
ORD-1347,CUST-2265,Office Supplies,571.72,9,0.43,-194.12,Central,2023-02-05,Standard Class,Art
ORD-1348,CUST-8491,Technology,798.28,1,0.13,93.94,Central,2023-10-17,First Class,Accessories
ORD-1349,CUST-2040,Furniture,737.67,1,0.49,50.7,Central,2022-02-03,First Class,Chairs
ORD-1350,CUST-9073,Furniture,614.01,9,0.31,236.69,East,2023-05-13,Same Day,Chairs
ORD-1351,CUST-3752,Technology,493.3,6,0.4,-158.0,Central,2023-05-31,Standard Class,Phones
ORD-1352,CUST-9213,Technology,141.85,4,0.04,140.76,West,2022-11-24,Second Class,Phones
ORD-1353,CUST-5569,Technology,268.72,7,0.09,140.05,Central,2022-04-08,First Class,Phones
ORD-1354,CUST-7353,Furniture,424.91,5,0.38,134.54,Central,2023-01-01,First Class,Bookcases
ORD-1355,CUST-3353,Technology,603.31,7,0.01,271.17,South,2023-12-30,Standard Class,Copiers
ORD-1356,CUST-8437,Furniture,518.57,8,0.41,211.54,West,2023-04-08,Second Class,Furnishings
ORD-1357,CUST-5799,Technology,295.3,8,0.01,-179.01,Central,2022-01-28,First Class,Copiers
ORD-1358,CUST-1686,Furniture,16.4,1,0.33,35.54,East,2023-12-14,First Class,Tables
ORD-1359,CUST-9476,Furniture,501.28,8,0.18,-1.02,South,2023-01-21,Second Class,Furnishings
ORD-1360,CUST-5811,Office Supplies,292.77,6,0.31,-44.93,Central,2022-09-30,First Class,Art
ORD-1361,CUST-9954,Technology,737.26,4,0.35,25.67,South,2022-05-07,Second Class,Machines
ORD-1362,CUST-6346,Technology,33.71,8,0.17,-7.9,South,2022-07-21,Standard Class,Machines
ORD-1363,CUST-6043,Furniture,588.98,3,0.05,16.17,East,2023-06-05,First Class,Chairs
ORD-1364,CUST-3428,Furniture,942.06,4,0.03,289.63,East,2022-10-14,Standard Class,Furnishings
ORD-1365,CUST-6126,Furniture,182.67,6,0.29,-155.68,East,2023-03-26,Second Class,Bookcases
ORD-1366,CUST-9220,Office Supplies,476.93,7,0.26,261.12,West,2022-03-29,Standard Class,Binders
ORD-1367,CUST-8813,Office Supplies,100.51,4,0.37,40.12,South,2022-11-14,Standard Class,Art
ORD-1368,CUST-4356,Furniture,629.43,4,0.25,111.87,Central,2022-01-19,Standard Class,Chairs
ORD-1369,CUST-9707,Technology,555.03,7,0.21,215.09,East,2023-08-16,Same Day,Copiers
ORD-1370,CUST-8266,Technology,413.29,6,0.2,-19.77,East,2022-04-17,Second Class,Phones
ORD-1371,CUST-7540,Office Supplies,526.16,8,0.01,15.21,South,2023-04-03,Second Class,Binders
ORD-1372,CUST-1038,Office Supplies,897.61,1,0.17,4.76,South,2022-11-07,Second Class,Paper
ORD-1373,CUST-4342,Furniture,204.33,7,0.49,-12.63,South,2023-02-16,Second Class,Bookcases
ORD-1374,CUST-3844,Technology,32.34,7,0.44,262.76,Central,2023-09-16,Second Class,Machines
ORD-1375,CUST-2098,Furniture,863.05,7,0.16,214.46,West,2023-09-27,First Class,Chairs
ORD-1376,CUST-8027,Office Supplies,581.35,7,0.29,-145.5,West,2023-05-13,First Class,Art
ORD-1377,CUST-2823,Technology,891.75,8,0.42,-145.94,East,2022-09-01,First Class,Phones
ORD-1378,CUST-4155,Technology,600.98,9,0.22,13.93,West,2023-11-21,Standard Class,Accessories
ORD-1379,CUST-4093,Office Supplies,812.06,9,0.01,-150.67,Central,2023-07-31,Standard Class,Paper
ORD-1380,CUST-6658,Furniture,435.38,2,0.04,109.55,West,2023-01-15,Second Class,Tables
ORD-1381,CUST-4778,Furniture,752.36,7,0.26,-128.15,Central,2023-05-30,Same Day,Tables
ORD-1382,CUST-3896,Technology,913.91,7,0.48,61.19,East,2022-07-26,Second Class,Machines
ORD-1383,CUST-1988,Office Supplies,576.4,4,0.35,-196.39,South,2023-01-29,First Class,Labels
ORD-1384,CUST-5116,Technology,188.98,9,0.04,-41.7,Central,2022-01-21,Second Class,Phones
ORD-1385,CUST-7446,Office Supplies,276.11,8,0.09,138.6,South,2023-06-11,Standard Class,Art
ORD-1386,CUST-5179,Furniture,206.66,1,0.39,42.02,East,2022-12-09,Second Class,Tables
ORD-1387,CUST-2682,Office Supplies,254.39,2,0.42,289.13,Central,2023-12-19,First Class,Paper
ORD-1388,CUST-6626,Furniture,313.35,2,0.31,237.05,Central,2022-07-21,Second Class,Furnishings
ORD-1389,CUST-8424,Office Supplies,559.58,8,0.32,-20.46,West,2022-04-30,Standard Class,Labels
ORD-1390,CUST-1933,Technology,592.11,1,0.01,-177.26,Central,2023-10-11,Same Day,Accessories
ORD-1391,CUST-4598,Furniture,432.23,4,0.41,222.81,East,2023-01-24,First Class,Bookcases
ORD-1392,CUST-2980,Technology,619.27,5,0.39,255.62,South,2023-06-21,Second Class,Phones
ORD-1393,CUST-4056,Technology,90.76,9,0.13,210.31,Central,2022-08-22,Standard Class,Phones
ORD-1394,CUST-9984,Furniture,96.91,7,0.35,-136.03,East,2023-09-25,First Class,Chairs
ORD-1395,CUST-1791,Furniture,180.11,8,0.11,298.96,East,2023-08-25,First Class,Chairs
ORD-1396,CUST-6390,Technology,522.9,9,0.02,-70.71,Central,2022-11-16,Standard Class,Copiers
ORD-1397,CUST-7635,Technology,221.85,7,0.1,162.1,West,2023-12-13,Second Class,Copiers
ORD-1398,CUST-3255,Technology,290.45,5,0.09,254.02,Central,2022-06-29,Second Class,Copiers
ORD-1399,CUST-4610,Technology,406.31,5,0.17,-82.16,Central,2023-01-03,Second Class,Machines
ORD-1400,CUST-2607,Furniture,813.75,6,0.21,254.13,West,2022-03-17,First Class,Tables
ORD-1401,CUST-6179,Furniture,23.72,5,0.25,-45.26,East,2023-10-11,Same Day,Bookcases
ORD-1402,CUST-7573,Technology,652.89,9,0.24,288.21,Central,2023-10-12,First Class,Phones
ORD-1403,CUST-1984,Office Supplies,672.19,3,0.14,-59.37,West,2023-05-11,Second Class,Art
ORD-1404,CUST-6776,Office Supplies,800.67,3,0.01,276.72,South,2023-06-06,First Class,Paper
ORD-1405,CUST-4676,Furniture,933.43,7,0.3,-173.23,South,2022-07-20,Same Day,Furnishings
ORD-1406,CUST-4380,Technology,29.94,7,0.2,154.64,West,2022-12-12,First Class,Phones
ORD-1407,CUST-9711,Technology,162.25,6,0.15,66.06,East,2023-04-28,Standard Class,Machines
ORD-1408,CUST-9782,Furniture,887.31,3,0.43,38.94,West,2022-08-07,Second Class,Bookcases
ORD-1409,CUST-2050,Office Supplies,463.93,7,0.37,-88.25,East,2022-03-01,Second Class,Binders
ORD-1410,CUST-4633,Office Supplies,568.94,5,0.43,152.8,South,2023-10-21,Second Class,Binders
ORD-1411,CUST-7342,Office Supplies,666.4,7,0.25,-104.6,Central,2023-09-11,First Class,Art
ORD-1412,CUST-1959,Furniture,682.28,2,0.07,76.42,West,2023-07-04,First Class,Bookcases
ORD-1413,CUST-7059,Office Supplies,932.42,6,0.35,-73.38,South,2023-10-08,First Class,Paper
ORD-1414,CUST-9884,Furniture,996.98,8,0.1,277.81,Central,2022-08-09,Second Class,Bookcases
ORD-1415,CUST-6655,Furniture,722.96,1,0.22,-185.68,South,2023-05-17,First Class,Bookcases
ORD-1416,CUST-5473,Technology,294.35,4,0.03,-100.14,West,2022-05-13,Second Class,Copiers
ORD-1417,CUST-3946,Office Supplies,880.95,1,0.41,-78.84,West,2022-02-22,First Class,Binders
ORD-1418,CUST-8725,Furniture,58.73,1,0.06,7.03,Central,2023-03-26,Second Class,Tables
ORD-1419,CUST-1526,Office Supplies,238.77,8,0.45,-83.63,West,2022-03-03,Standard Class,Binders
ORD-1420,CUST-4224,Office Supplies,898.41,7,0.43,45.67,South,2022-01-23,First Class,Art
ORD-1421,CUST-2875,Technology,263.63,1,0.23,236.23,Central,2022-02-13,Second Class,Accessories
ORD-1422,CUST-2763,Office Supplies,228.44,2,0.37,156.03,Central,2023-07-12,Standard Class,Art
ORD-1423,CUST-9712,Technology,146.74,4,0.31,89.98,South,2023-10-21,Standard Class,Phones
ORD-1424,CUST-6797,Furniture,860.52,1,0.4,-155.5,East,2023-12-29,Same Day,Chairs
ORD-1425,CUST-8099,Office Supplies,505.06,3,0.22,147.0,Central,2022-02-16,First Class,Art
ORD-1426,CUST-6109,Furniture,678.14,8,0.39,-116.79,East,2022-01-24,Second Class,Tables
ORD-1427,CUST-7644,Office Supplies,246.68,8,0.23,193.18,South,2023-10-19,Same Day,Binders
ORD-1428,CUST-1116,Furniture,760.46,8,0.47,-74.97,South,2022-03-30,First Class,Bookcases
ORD-1429,CUST-3433,Office Supplies,762.41,6,0.24,8.52,Central,2022-06-23,Standard Class,Labels
ORD-1430,CUST-6463,Office Supplies,319.47,6,0.23,-24.76,West,2023-07-30,First Class,Art
ORD-1431,CUST-1583,Office Supplies,416.58,5,0.39,229.41,Central,2022-04-29,Second Class,Art
ORD-1432,CUST-9586,Office Supplies,217.59,9,0.41,-136.73,West,2023-10-30,Standard Class,Paper
ORD-1433,CUST-4788,Office Supplies,976.8,4,0.28,82.82,East,2022-06-27,Same Day,Art
ORD-1434,CUST-5167,Office Supplies,649.15,7,0.09,-128.97,West,2022-12-08,First Class,Labels
ORD-1435,CUST-9465,Office Supplies,935.2,1,0.23,152.4,Central,2023-07-22,First Class,Art
ORD-1436,CUST-2389,Office Supplies,310.35,9,0.48,252.54,West,2022-02-28,Same Day,Labels
ORD-1437,CUST-9357,Office Supplies,784.07,7,0.38,17.3,South,2023-03-14,First Class,Binders
ORD-1438,CUST-7154,Furniture,768.2,9,0.41,44.05,East,2023-03-04,First Class,Bookcases
ORD-1439,CUST-6420,Technology,694.74,7,0.02,263.71,South,2023-03-02,First Class,Accessories
ORD-1440,CUST-9920,Office Supplies,965.98,2,0.23,60.5,South,2023-01-16,Standard Class,Art
ORD-1441,CUST-3043,Technology,399.62,6,0.32,43.8,South,2023-05-01,Standard Class,Machines
ORD-1442,CUST-5197,Office Supplies,139.41,4,0.42,89.16,South,2022-07-04,Second Class,Labels
ORD-1443,CUST-4496,Office Supplies,674.99,3,0.02,144.61,West,2023-07-13,First Class,Paper
ORD-1444,CUST-1778,Furniture,732.02,2,0.43,-146.56,South,2023-04-05,Second Class,Furnishings
ORD-1445,CUST-1213,Furniture,579.31,6,0.27,210.56,West,2022-04-12,Standard Class,Bookcases
ORD-1446,CUST-4762,Technology,214.75,8,0.1,17.75,South,2023-07-10,First Class,Machines
ORD-1447,CUST-7731,Furniture,509.41,6,0.16,-163.83,Central,2022-01-15,Second Class,Bookcases
ORD-1448,CUST-4117,Furniture,319.07,9,0.14,193.09,South,2022-02-20,First Class,Bookcases
ORD-1449,CUST-6791,Technology,433.19,5,0.27,-11.53,Central,2022-11-05,First Class,Machines
ORD-1450,CUST-9783,Furniture,648.77,2,0.03,-149.82,West,2022-02-03,Same Day,Tables
ORD-1451,CUST-3720,Office Supplies,747.76,8,0.08,116.89,East,2023-09-28,Second Class,Binders
ORD-1452,CUST-9905,Technology,239.9,9,0.41,240.07,West,2023-08-12,Standard Class,Accessories
ORD-1453,CUST-7047,Technology,411.27,4,0.07,243.88,East,2023-09-27,Second Class,Phones
ORD-1454,CUST-9032,Office Supplies,276.47,6,0.12,278.83,East,2022-07-24,Second Class,Paper
ORD-1455,CUST-1001,Furniture,206.65,8,0.23,233.85,South,2022-03-11,Second Class,Bookcases
ORD-1456,CUST-7368,Technology,785.55,9,0.26,-198.93,East,2022-08-18,Same Day,Copiers
ORD-1457,CUST-2949,Technology,910.16,5,0.38,-9.88,West,2023-04-25,First Class,Machines
ORD-1458,CUST-7732,Office Supplies,376.53,6,0.22,209.27,South,2023-06-17,Standard Class,Binders
ORD-1459,CUST-8833,Office Supplies,753.77,4,0.39,-16.87,East,2022-04-18,Same Day,Binders
ORD-1460,CUST-1917,Furniture,898.03,5,0.31,100.77,West,2022-08-29,Standard Class,Furnishings
ORD-1461,CUST-4174,Technology,847.66,7,0.06,103.16,East,2022-09-08,Same Day,Accessories
ORD-1462,CUST-8014,Furniture,190.99,9,0.08,-17.49,East,2022-05-15,First Class,Furnishings
ORD-1463,CUST-1089,Furniture,956.73,6,0.22,252.24,South,2022-03-31,Standard Class,Tables
ORD-1464,CUST-2709,Office Supplies,382.91,6,0.2,51.61,South,2023-08-14,Second Class,Labels
ORD-1465,CUST-4041,Technology,345.85,8,0.37,32.39,West,2023-03-16,Same Day,Phones
ORD-1466,CUST-1105,Technology,71.81,4,0.29,298.76,South,2023-11-20,Standard Class,Phones
ORD-1467,CUST-9619,Technology,491.31,3,0.19,46.75,South,2022-10-25,First Class,Accessories
ORD-1468,CUST-2895,Office Supplies,117.92,7,0.09,-110.8,Central,2023-02-11,Standard Class,Binders
ORD-1469,CUST-7090,Office Supplies,256.05,5,0.11,56.53,Central,2022-11-04,Same Day,Binders
ORD-1470,CUST-9508,Office Supplies,323.77,2,0.29,207.01,West,2022-04-12,First Class,Binders
ORD-1471,CUST-7082,Office Supplies,810.74,2,0.21,188.43,South,2022-12-27,Second Class,Binders
ORD-1472,CUST-1634,Office Supplies,876.73,6,0.26,194.29,West,2023-09-16,Same Day,Art
ORD-1473,CUST-2925,Technology,309.44,8,0.09,154.01,Central,2023-11-24,Same Day,Machines
ORD-1474,CUST-3056,Furniture,860.11,1,0.33,-72.89,Central,2023-09-08,First Class,Furnishings
ORD-1475,CUST-7917,Technology,858.66,6,0.43,231.04,Central,2023-06-12,Same Day,Copiers
ORD-1476,CUST-4144,Furniture,767.0,2,0.13,246.72,West,2023-08-31,Standard Class,Chairs
ORD-1477,CUST-1552,Office Supplies,155.23,2,0.25,-102.92,South,2022-10-20,Second Class,Labels
ORD-1478,CUST-9907,Furniture,693.42,7,0.49,-134.77,East,2022-05-26,Standard Class,Furnishings
ORD-1479,CUST-6383,Technology,945.57,1,0.17,287.8,South,2023-02-08,First Class,Machines
ORD-1480,CUST-4911,Technology,685.72,6,0.3,234.16,West,2022-01-02,Same Day,Accessories
ORD-1481,CUST-4389,Furniture,338.3,7,0.05,246.62,Central,2022-04-29,Second Class,Bookcases
ORD-1482,CUST-9442,Office Supplies,505.57,8,0.3,243.19,East,2023-08-29,First Class,Paper
ORD-1483,CUST-3430,Office Supplies,649.27,7,0.04,70.84,West,2022-07-10,Standard Class,Paper
ORD-1484,CUST-1458,Technology,515.46,6,0.48,123.2,Central,2022-01-03,Same Day,Copiers
ORD-1485,CUST-1207,Furniture,128.75,9,0.36,72.68,West,2023-05-02,Same Day,Furnishings
ORD-1486,CUST-1899,Office Supplies,318.94,3,0.39,-174.4,East,2023-09-15,First Class,Paper
ORD-1487,CUST-1021,Office Supplies,804.37,6,0.35,172.75,Central,2022-06-26,Standard Class,Labels
ORD-1488,CUST-9601,Technology,862.8,4,0.29,52.67,South,2022-09-14,Same Day,Accessories
ORD-1489,CUST-1894,Office Supplies,145.93,2,0.22,123.85,West,2023-06-18,Standard Class,Labels
ORD-1490,CUST-1514,Furniture,952.86,1,0.43,51.32,East,2023-04-22,Second Class,Chairs
ORD-1491,CUST-8294,Technology,335.53,1,0.48,45.91,South,2023-02-02,Same Day,Phones
ORD-1492,CUST-5904,Technology,665.69,3,0.25,-114.11,East,2023-05-11,Second Class,Phones
ORD-1493,CUST-8867,Furniture,754.31,4,0.47,-60.64,West,2022-08-08,Same Day,Bookcases
ORD-1494,CUST-5109,Technology,813.83,2,0.29,-120.57,East,2022-06-22,First Class,Phones
ORD-1495,CUST-8179,Office Supplies,946.29,1,0.27,-102.17,Central,2023-01-25,Same Day,Paper
ORD-1496,CUST-2560,Office Supplies,319.79,4,0.23,286.49,East,2023-05-17,Same Day,Labels
ORD-1497,CUST-2266,Furniture,859.92,7,0.1,-123.44,West,2023-07-31,Standard Class,Furnishings
ORD-1498,CUST-4638,Office Supplies,140.37,6,0.0,-65.36,Central,2022-09-17,Standard Class,Labels
ORD-1499,CUST-9941,Furniture,707.99,6,0.12,95.29,East,2022-05-11,Second Class,Furnishings
ORD-1500,CUST-4427,Furniture,744.56,9,0.25,105.09,East,2022-04-23,Second Class,Tables
ORD-1501,CUST-5780,Office Supplies,680.95,2,0.19,-123.01,Central,2023-12-24,Second Class,Labels
ORD-1502,CUST-2927,Furniture,259.79,4,0.22,196.86,South,2022-01-20,Same Day,Tables
ORD-1503,CUST-3356,Office Supplies,874.31,5,0.49,192.6,South,2022-08-03,Same Day,Paper
ORD-1504,CUST-5790,Technology,177.17,1,0.18,-81.34,Central,2022-11-06,Second Class,Machines
ORD-1505,CUST-1306,Technology,63.1,8,0.23,-55.67,East,2022-09-08,First Class,Machines
ORD-1506,CUST-8979,Furniture,720.29,8,0.07,268.99,South,2023-05-03,First Class,Furnishings
ORD-1507,CUST-4665,Office Supplies,480.72,6,0.02,212.84,Central,2023-01-17,Same Day,Paper
ORD-1508,CUST-8057,Office Supplies,850.61,5,0.39,148.9,West,2023-02-13,First Class,Art
ORD-1509,CUST-1661,Technology,389.56,8,0.29,-158.88,East,2022-09-28,First Class,Accessories
ORD-1510,CUST-5644,Technology,176.6,3,0.38,9.13,West,2023-02-11,Second Class,Copiers
ORD-1511,CUST-9503,Office Supplies,838.08,3,0.07,79.65,East,2023-11-23,First Class,Labels
ORD-1512,CUST-3920,Furniture,553.42,2,0.29,-106.29,South,2022-07-13,First Class,Tables
ORD-1513,CUST-9946,Technology,197.3,5,0.13,24.11,West,2023-03-17,Same Day,Machines
ORD-1514,CUST-7236,Furniture,723.18,3,0.11,100.51,West,2022-11-09,Same Day,Bookcases
ORD-1515,CUST-7078,Furniture,516.0,3,0.01,-36.31,Central,2022-03-20,Same Day,Bookcases
ORD-1516,CUST-1352,Technology,608.27,6,0.07,190.47,South,2022-06-29,First Class,Accessories
ORD-1517,CUST-8005,Furniture,466.29,8,0.15,220.22,South,2023-11-06,Second Class,Tables
ORD-1518,CUST-1158,Furniture,830.42,2,0.06,-38.2,East,2023-12-15,Standard Class,Tables
ORD-1519,CUST-1956,Office Supplies,831.27,4,0.49,219.33,Central,2022-01-14,Same Day,Paper
ORD-1520,CUST-3071,Furniture,712.29,7,0.15,-148.21,Central,2022-09-03,Same Day,Chairs
ORD-1521,CUST-9595,Office Supplies,114.35,1,0.07,218.86,East,2022-01-14,Same Day,Binders
ORD-1522,CUST-4453,Technology,840.47,1,0.1,-123.62,West,2022-04-09,Second Class,Machines
ORD-1523,CUST-7675,Technology,674.3,7,0.29,-158.54,East,2022-02-02,Standard Class,Copiers
ORD-1524,CUST-1955,Office Supplies,700.05,7,0.03,120.89,East,2023-03-12,Standard Class,Art
ORD-1525,CUST-7295,Technology,369.35,1,0.43,35.97,East,2022-09-14,Same Day,Machines
ORD-1526,CUST-2712,Furniture,880.49,1,0.48,253.95,Central,2022-02-03,First Class,Furnishings
ORD-1527,CUST-5703,Furniture,728.12,4,0.12,-18.41,East,2022-01-19,Same Day,Furnishings
ORD-1528,CUST-7563,Furniture,121.46,5,0.23,-56.42,East,2023-10-26,Same Day,Chairs
ORD-1529,CUST-6631,Technology,413.7,5,0.01,50.37,East,2022-09-17,First Class,Machines
ORD-1530,CUST-2394,Furniture,887.52,4,0.32,27.97,South,2023-11-07,First Class,Bookcases
ORD-1531,CUST-5732,Technology,56.72,8,0.21,-27.79,West,2023-08-12,Same Day,Machines
ORD-1532,CUST-4714,Furniture,961.8,7,0.14,146.87,West,2023-02-20,Second Class,Tables
ORD-1533,CUST-1529,Office Supplies,682.37,9,0.1,179.78,West,2022-05-17,Second Class,Art
ORD-1534,CUST-3958,Technology,635.06,7,0.33,226.49,West,2022-12-25,First Class,Copiers
ORD-1535,CUST-8904,Technology,277.85,1,0.21,286.43,Central,2023-12-21,Same Day,Copiers
ORD-1536,CUST-4591,Furniture,256.3,7,0.09,-66.67,Central,2023-08-02,Second Class,Chairs
ORD-1537,CUST-7895,Technology,942.64,1,0.34,158.05,East,2022-04-26,Same Day,Phones
ORD-1538,CUST-1525,Technology,305.29,7,0.28,-2.87,Central,2023-02-08,Same Day,Copiers
ORD-1539,CUST-7477,Office Supplies,777.75,8,0.43,138.54,West,2022-07-21,Same Day,Paper
ORD-1540,CUST-1001,Office Supplies,399.19,9,0.06,37.99,South,2023-01-11,Second Class,Art
ORD-1541,CUST-1374,Furniture,147.86,3,0.39,296.89,East,2022-09-07,Standard Class,Chairs
ORD-1542,CUST-5648,Office Supplies,20.61,4,0.34,164.45,East,2023-03-22,Same Day,Paper
ORD-1543,CUST-3365,Furniture,548.81,4,0.06,276.25,West,2022-10-05,Second Class,Bookcases
ORD-1544,CUST-2525,Furniture,976.02,9,0.35,217.48,West,2022-04-22,Standard Class,Chairs
ORD-1545,CUST-2646,Furniture,375.44,7,0.22,251.45,West,2023-04-18,First Class,Tables
ORD-1546,CUST-1013,Technology,363.62,3,0.47,207.21,Central,2023-11-19,Second Class,Machines
ORD-1547,CUST-5599,Office Supplies,350.65,5,0.07,29.58,East,2023-01-27,Standard Class,Labels
ORD-1548,CUST-3278,Furniture,525.34,7,0.32,-74.11,West,2022-05-23,Second Class,Bookcases
ORD-1549,CUST-4155,Office Supplies,446.26,8,0.19,-14.84,South,2022-02-01,Standard Class,Labels
ORD-1550,CUST-9321,Furniture,881.12,1,0.48,-189.88,East,2022-06-30,Standard Class,Chairs
ORD-1551,CUST-4814,Office Supplies,510.47,2,0.16,62.0,East,2023-08-02,Second Class,Paper
ORD-1552,CUST-4216,Office Supplies,512.68,7,0.48,52.53,Central,2023-05-31,First Class,Art
ORD-1553,CUST-9219,Furniture,146.99,2,0.45,62.63,East,2022-09-26,Same Day,Tables
ORD-1554,CUST-3113,Technology,982.91,7,0.14,287.02,West,2022-08-24,Standard Class,Accessories
ORD-1555,CUST-5356,Office Supplies,257.47,9,0.4,255.73,West,2022-10-04,Same Day,Paper
ORD-1556,CUST-6543,Technology,82.63,2,0.5,-119.14,South,2023-07-07,First Class,Phones
ORD-1557,CUST-5555,Technology,666.51,7,0.13,-15.56,East,2023-09-25,Same Day,Copiers
ORD-1558,CUST-8062,Furniture,599.41,4,0.22,11.98,East,2022-10-02,Same Day,Furnishings
ORD-1559,CUST-4374,Furniture,420.99,2,0.26,-19.73,Central,2022-03-27,Second Class,Tables
ORD-1560,CUST-7430,Furniture,427.97,7,0.15,199.25,West,2022-03-04,Second Class,Tables
ORD-1561,CUST-4466,Office Supplies,787.21,5,0.01,62.02,South,2023-02-08,First Class,Paper
ORD-1562,CUST-4081,Furniture,203.76,1,0.11,86.05,West,2022-07-11,Second Class,Chairs
ORD-1563,CUST-1629,Furniture,822.05,5,0.14,226.51,East,2022-10-20,Standard Class,Furnishings
ORD-1564,CUST-1269,Office Supplies,652.26,3,0.22,202.96,East,2022-01-31,First Class,Paper
ORD-1565,CUST-6724,Office Supplies,424.78,7,0.09,-133.89,South,2022-11-26,Second Class,Binders
ORD-1566,CUST-6897,Furniture,463.45,6,0.44,156.96,East,2023-10-20,Second Class,Chairs
ORD-1567,CUST-4432,Furniture,264.08,8,0.35,17.72,South,2022-04-17,First Class,Tables
ORD-1568,CUST-7276,Furniture,754.59,5,0.04,-52.68,South,2023-09-14,Standard Class,Tables
ORD-1569,CUST-6895,Furniture,517.75,2,0.33,-174.99,West,2022-10-03,First Class,Chairs
ORD-1570,CUST-8115,Technology,327.65,9,0.33,43.62,South,2023-12-23,Second Class,Phones
ORD-1571,CUST-7656,Technology,600.09,8,0.48,-22.28,East,2023-10-13,Second Class,Accessories
ORD-1572,CUST-1575,Furniture,995.78,6,0.0,-74.24,Central,2023-08-21,First Class,Chairs
ORD-1573,CUST-8029,Technology,440.91,7,0.12,147.34,Central,2023-07-10,Standard Class,Phones
ORD-1574,CUST-7099,Office Supplies,921.48,9,0.46,184.74,East,2022-03-23,Standard Class,Paper
ORD-1575,CUST-4192,Technology,351.57,7,0.47,-77.61,Central,2022-03-05,Same Day,Accessories
ORD-1576,CUST-4178,Technology,64.19,3,0.36,-175.28,Central,2023-07-21,Standard Class,Copiers
ORD-1577,CUST-7052,Furniture,212.2,6,0.38,224.38,South,2023-08-09,First Class,Furnishings
ORD-1578,CUST-3734,Technology,424.51,7,0.05,-195.02,Central,2022-05-09,Standard Class,Accessories
ORD-1579,CUST-7116,Technology,227.44,2,0.26,268.56,Central,2022-09-13,Standard Class,Accessories
ORD-1580,CUST-4568,Technology,10.22,3,0.12,113.81,Central,2022-08-19,Same Day,Accessories
ORD-1581,CUST-3203,Technology,915.85,4,0.09,-39.08,West,2023-05-12,Standard Class,Machines
ORD-1582,CUST-2390,Office Supplies,845.44,6,0.41,-76.76,East,2022-05-17,Same Day,Art
ORD-1583,CUST-2742,Furniture,744.87,1,0.07,-195.5,South,2023-03-31,Same Day,Chairs
ORD-1584,CUST-2925,Furniture,176.14,9,0.23,-82.26,Central,2022-12-21,Standard Class,Furnishings
ORD-1585,CUST-1619,Office Supplies,129.16,5,0.47,-131.14,East,2023-09-16,Second Class,Paper
ORD-1586,CUST-2274,Technology,76.93,7,0.09,106.08,Central,2023-04-30,First Class,Accessories
ORD-1587,CUST-1956,Office Supplies,726.79,9,0.49,-116.73,West,2022-05-26,First Class,Art
ORD-1588,CUST-2939,Technology,929.52,9,0.5,64.31,West,2022-02-02,Standard Class,Copiers
ORD-1589,CUST-4953,Office Supplies,436.23,1,0.28,95.06,Central,2022-09-17,First Class,Art
ORD-1590,CUST-1968,Furniture,127.95,1,0.09,-50.98,Central,2022-03-28,First Class,Chairs
